Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,random,sr no
46610,0,0,4,288,10,30,4,10,125,1,6,1,,6,0,0,0,0,0,0,3,11,0,1542,1055
88347,0,0,32,1050,178,555,77,138,118,1,4,7,,1,0,0,0,1,0,0,3,11,0,1175,1056
87171,0,0,27,1001,44,107,58,44,44,1,6,7,,2,1,0,1,0,0,0,3,11,0,1033,1057
26907,1,1,10,9,1,7,0,3,2,2,1,0,,7,0,0,0,0,0,0,3,11,0,1304,1058
50014,1,0,9,234,14,77,19,10,42,2,4,1,,5,0,0,0,0,0,0,3,11,0,505,1059
41014,1,0,65,7,2,6,2,0,3,1,1,0,,7,0,0,0,0,0,0,3,11,0,43,1060
66294,0,0,68,251,108,334,65,92,117,1,4,3,,2,0,0,0,0,0,0,3,11,0,1438,1061
36715,1,0,16,172,10,125,21,13,16,6,7,2,,9,0,0,0,0,0,0,3,11,1,2052,1062
79456,0,0,12,565,42,548,64,83,99,1,5,6,,3,0,0,0,0,0,0,3,11,1,73,1063
40479,1,0,95,5,0,8,2,0,0,1,0,0,,4,0,0,0,0,0,0,3,11,0,1151,1064
75345,0,0,16,918,57,842,99,38,133,1,5,8,,3,0,0,0,1,0,0,3,11,1,1742,1065
54233,0,1,46,652,8,158,21,0,142,4,11,6,,8,0,0,0,0,0,0,3,11,0,1595,1066
24163,1,1,3,4,1,7,2,1,2,2,1,0,,4,0,0,0,0,0,0,3,11,0,989,1067
84460,0,0,80,152,27,103,106,54,81,0,9,9,,5,0,1,1,1,1,0,3,11,1,1892,1068
43776,1,0,77,8,0,9,2,1,3,1,1,0,,6,0,0,0,0,0,0,3,11,0,1710,1069
71691,0,0,0,336,130,411,240,32,43,1,4,7,,2,0,0,0,0,0,0,3,11,1,1789,1070
85844,0,0,62,938,19,843,25,95,38,1,6,6,,2,0,0,1,0,0,0,3,11,0,971,1071
39190,1,0,91,68,8,18,19,8,12,2,2,1,,5,0,0,0,0,0,0,3,11,0,1384,1072
71367,0,0,24,227,23,389,42,21,75,1,4,5,,2,0,0,0,0,0,0,3,11,0,812,1073
38578,1,1,2,38,4,22,3,3,3,3,3,0,,8,0,0,0,0,0,0,3,11,0,1753,1074
57236,1,1,22,105,0,9,2,1,4,3,2,1,,3,0,0,0,0,0,0,3,11,0,40,1075
61825,0,1,56,162,50,100,55,30,27,1,4,2,,4,0,0,0,0,0,0,3,11,0,1398,1076
79803,0,1,54,574,8,216,21,16,33,1,4,3,,1,0,0,0,0,0,0,3,11,0,653,1077
80910,0,0,71,160,80,369,67,39,41,1,3,3,,1,0,0,0,0,0,0,3,11,0,2002,1078
27590,1,0,38,6,0,5,0,0,1,1,1,0,,7,0,0,0,0,0,0,3,11,0,96,1079
56775,0,1,62,614,35,160,58,35,35,2,5,8,,5,0,0,0,0,0,0,3,11,0,77,1080
83829,0,0,78,897,161,430,186,161,27,0,4,7,,1,1,0,1,1,0,0,3,11,1,607,1081
54210,0,1,18,70,54,109,80,9,45,2,4,1,,5,0,0,0,0,0,0,3,11,0,1849,1082
38508,1,0,95,120,19,206,25,19,54,6,7,2,,8,0,0,0,0,0,0,3,11,0,520,1083
53187,1,0,66,211,2,30,7,7,10,2,4,1,,5,0,0,0,0,0,0,3,11,0,2083,1084
30023,1,0,28,11,0,16,7,6,21,1,2,0,,8,0,0,0,0,0,0,3,11,0,187,1085
76045,0,0,78,760,53,400,17,93,0,1,4,5,,2,0,0,0,1,0,0,3,11,0,927,1086
50870,0,1,13,53,0,8,0,0,2,1,2,0,,5,0,0,0,0,0,0,3,11,0,53,1087
15315,0,0,27,7,4,13,15,8,17,2,2,0,,5,0,0,0,0,0,0,3,11,0,205,1088
65463,1,0,17,391,32,70,21,32,16,2,6,2,,5,0,1,0,0,0,0,3,11,0,677,1089
66480,1,1,71,199,9,57,20,21,6,7,4,1,,4,0,0,0,0,0,0,3,11,0,468,1090
76773,0,0,79,516,56,449,86,33,16,1,2,2,,1,0,0,0,0,0,0,3,11,0,115,1091
81698,0,0,1,709,45,115,30,160,45,1,8,2,,5,0,0,0,1,0,0,3,11,1,1241,1092
54466,1,1,78,12,0,4,0,0,0,1,1,0,,5,0,0,0,0,0,0,3,11,0,1913,1093
98777,0,0,23,1000,19,711,125,115,38,0,4,6,,1,0,1,0,0,0,0,3,11,0,1298,1094
16269,1,0,75,19,3,18,3,1,0,3,3,0,,8,0,0,0,0,0,0,3,11,0,118,1095
71819,0,1,70,1224,28,140,0,14,168,3,3,3,,6,0,1,1,0,0,0,3,11,0,1692,1096
33569,1,0,10,16,2,18,3,0,24,1,1,1,,8,1,0,0,0,0,0,3,11,1,746,1097
36262,0,0,24,88,39,54,64,28,153,1,3,5,,6,1,0,0,0,0,0,3,11,1,1390,1098
22634,0,0,47,2,23,11,8,6,46,1,2,1,,8,0,0,0,0,0,0,3,11,0,881,1099
47025,0,1,98,508,11,59,23,5,29,5,11,1,,9,0,0,0,0,0,0,3,11,0,114,1100
70566,0,1,4,381,28,215,84,28,21,2,6,5,,3,0,0,0,0,0,0,3,11,0,1160,1101
31605,1,0,15,74,0,42,2,1,6,2,2,1,,7,0,0,0,0,0,0,3,11,0,836,1102
52034,1,1,67,146,0,93,7,13,73,5,4,2,,7,0,0,0,0,0,0,3,11,0,66,1103
48526,1,0,32,23,17,23,43,20,9,1,2,1,,3,0,0,0,0,0,0,3,11,0,1684,1104
46734,0,1,40,110,5,137,26,23,29,2,6,1,,7,0,0,0,0,0,0,3,11,0,138,1105
39552,1,1,54,165,3,147,4,24,41,7,6,2,,8,0,0,0,0,0,0,3,11,1,216,1106
86358,1,1,78,957,47,494,82,47,95,4,5,3,,8,0,0,0,0,0,0,3,11,0,36,1107
46931,2,1,94,41,0,17,3,1,16,2,1,1,,3,0,0,0,0,0,0,3,11,0,1191,1108
16581,0,0,51,1,3,4,2,3,11,1,0,0,,4,0,0,0,0,0,0,3,11,0,31,1109
63998,0,0,42,176,29,818,0,33,112,1,7,6,,4,0,0,0,0,0,0,3,11,1,349,1110
67381,0,1,67,815,8,53,11,0,70,4,2,2,,7,0,1,0,0,0,0,3,11,0,1150,1111
25930,1,1,87,6,1,2,2,0,4,1,1,0,,7,0,0,0,0,0,0,3,11,0,977,1112
42693,1,0,29,8,4,20,6,3,16,1,1,0,,5,0,0,0,0,0,0,3,11,0,788,1113
85606,0,1,89,717,42,864,219,30,84,2,6,7,,3,0,0,0,1,0,0,3,11,0,2197,1114
72903,0,0,74,1067,138,750,0,19,39,1,7,5,,4,0,1,1,1,0,0,3,11,1,1039,1115
49669,1,0,97,166,5,107,11,8,29,2,5,1,,6,0,0,0,0,0,0,3,11,0,1138,1116
36778,1,1,63,29,4,34,2,4,4,3,3,0,,9,0,0,0,0,0,0,3,11,0,1306,1117
85696,0,0,88,714,76,395,116,0,12,1,4,6,,1,0,0,0,0,0,0,3,11,1,1222,1118
10979,0,0,34,8,4,10,2,2,4,2,3,0,,5,0,0,0,0,0,0,3,11,0,34,1119
49678,0,1,81,229,5,56,3,2,20,2,6,2,,7,0,0,0,0,0,0,3,11,0,140,1120
56129,0,1,65,320,48,133,39,72,48,4,6,2,,4,0,0,0,0,0,0,3,11,0,2007,1121
37155,1,0,51,23,0,26,7,15,3,1,2,0,,5,0,0,0,0,0,0,3,11,0,699,1122
21282,1,0,76,1,5,8,4,8,20,2,2,1,,6,0,0,0,0,0,0,3,11,0,319,1123
33419,0,1,76,56,0,12,0,0,18,2,2,0,,7,0,0,0,0,0,0,3,11,0,1058,1124
63285,0,0,84,508,124,249,50,38,134,1,6,5,,3,0,0,0,0,0,0,3,11,0,1786,1125
21255,1,0,56,29,0,25,2,2,3,4,2,1,,4,0,0,0,0,0,0,3,11,0,452,1126
42162,1,0,31,46,7,59,2,4,27,2,3,1,,6,1,0,0,0,0,0,3,11,1,1072,1127
54450,1,1,0,454,0,171,8,19,32,12,9,2,,8,0,0,0,0,0,0,3,11,0,2157,1128
57744,0,1,91,350,3,39,0,0,19,2,9,1,,8,0,0,0,0,0,0,3,11,0,401,1129
26576,1,0,40,10,0,8,0,0,9,1,1,0,,9,1,0,0,0,0,0,3,11,1,1484,1130
57513,0,0,59,735,40,183,52,20,30,2,9,3,,6,0,0,0,0,0,0,3,11,0,633,1131
68142,0,1,96,897,126,196,91,112,37,3,10,4,,6,0,0,0,0,0,0,3,11,0,625,1132
7500,0,1,61,5,2,3,3,0,5,1,1,0,,8,0,0,0,0,0,0,3,11,0,1085,1133
83145,0,0,14,777,35,731,39,137,114,1,5,9,,2,0,0,1,0,0,0,3,11,1,1713,1134
54197,0,1,16,162,6,37,6,13,13,2,1,3,,1,0,0,0,0,0,0,3,11,0,2056,1135
23091,1,1,98,35,0,11,0,0,2,4,2,1,,7,0,0,0,0,0,0,3,11,0,899,1136
46049,1,1,11,342,9,112,19,14,19,10,5,2,,7,0,0,0,0,0,0,3,11,1,1771,1137
56715,0,0,52,258,105,239,237,172,9,1,7,3,,4,0,0,0,0,0,0,3,11,0,36,1138
79410,0,0,19,658,80,483,123,13,13,1,3,2,,1,0,0,0,0,0,0,3,11,0,1124,1139
57304,0,1,61,356,80,329,138,17,106,2,7,6,,5,0,0,0,0,0,0,3,11,0,1538,1140
44375,0,1,73,213,5,28,7,7,41,1,4,1,,5,0,0,0,0,0,0,3,11,0,1392,1141
54450,1,1,0,454,0,171,8,19,32,12,9,2,,8,0,0,0,0,0,0,3,11,0,448,1142
59594,0,1,74,457,4,29,0,0,9,1,8,1,,7,0,1,0,0,0,0,3,11,0,1711,1143
80685,0,0,55,241,45,604,34,26,54,1,6,4,,2,0,0,0,0,0,0,3,11,0,166,1144
40344,0,1,48,210,0,6,0,0,2,2,4,1,,7,0,0,0,0,0,0,3,11,0,73,1145
62710,0,1,53,441,35,83,7,29,11,4,4,2,,4,0,0,0,0,0,0,3,11,0,442,1146
48985,0,1,13,19,13,18,10,7,8,1,1,1,,3,0,0,0,0,0,0,3,11,0,457,1147
35322,1,2,34,28,9,37,12,7,13,3,2,0,,8,0,0,0,0,0,0,3,11,0,1510,1148
77142,0,0,54,476,75,162,29,151,97,1,4,4,,2,0,0,0,0,0,0,3,11,0,2029,1149
81657,0,0,69,364,40,425,158,60,50,1,3,4,,1,0,0,0,0,0,0,3,11,0,84,1150
14421,0,0,81,0,0,2,3,3,8,1,1,0,,5,1,0,0,0,0,0,3,11,0,1743,1151
20130,0,0,99,0,6,3,7,6,12,1,1,0,,8,0,0,0,0,0,0,3,11,0,1141,1152
74214,0,0,3,863,83,547,86,99,33,1,8,2,,5,0,0,0,0,0,0,3,11,0,1188,1153
66726,1,1,61,349,7,35,0,0,47,3,8,2,,7,0,1,0,0,0,0,3,11,0,1898,1154
23724,1,0,65,5,23,15,0,18,14,2,2,0,,8,0,0,0,0,0,0,3,11,0,1186,1155
47353,0,1,93,184,2,19,8,8,4,3,2,2,,5,0,0,0,0,0,0,3,11,0,857,1156
33444,1,1,24,8,0,8,0,0,2,1,1,0,,8,0,0,0,0,0,0,3,11,0,1891,1157
54386,0,1,8,277,21,64,62,21,25,2,3,2,,3,0,0,0,0,0,0,3,11,0,668,1158
28510,1,1,72,44,5,19,0,4,19,3,2,0,,5,0,0,0,0,0,0,3,11,0,1217,1159
90638,0,0,29,1156,120,915,94,144,96,1,3,4,,1,0,0,1,0,0,0,3,11,0,765,1160
48070,0,1,33,373,14,83,6,9,19,3,8,2,,7,0,0,0,0,0,1,3,11,0,1182,1161
43140,0,1,68,134,8,76,6,0,11,1,4,1,,6,0,0,0,0,0,0,3,11,0,1074,1162
54959,0,1,55,1148,0,60,0,0,24,3,9,5,,7,0,1,0,0,0,0,3,11,1,2118,1163
15056,1,1,76,6,12,3,21,6,40,5,2,2,,5,0,0,0,0,0,0,3,11,0,726,1164
26954,1,0,17,4,1,11,0,0,1,1,1,0,,7,0,0,0,0,0,0,3,11,0,29,1165
22327,1,0,94,5,4,8,2,0,5,1,1,0,,5,0,0,0,0,0,0,3,11,0,636,1166
44393,1,1,86,24,2,20,2,2,10,2,1,0,,4,0,0,0,0,0,0,3,11,0,1596,1167
62000,0,1,25,899,0,101,0,0,20,1,6,6,,4,0,0,0,1,0,0,3,11,0,470,1168
31497,0,1,22,108,1,28,13,1,4,2,3,1,,8,0,0,0,0,0,0,3,11,0,369,1169
45894,0,2,15,27,2,7,0,2,13,1,1,0,,5,0,0,0,0,0,0,3,11,0,1175,1170
78579,0,0,35,816,66,549,216,66,99,1,5,6,,3,0,0,0,0,0,0,3,11,1,1723,1171
67369,0,1,81,1298,0,70,37,14,42,4,7,4,,4,0,1,1,0,0,0,3,11,1,1904,1172
58401,0,1,55,10,0,11,17,29,29,1,1,2,,4,0,0,0,0,0,0,3,11,0,1292,1173
62307,0,1,94,87,13,34,10,6,10,1,4,0,,5,0,0,0,0,0,0,3,11,0,1015,1174
43641,1,1,50,57,2,51,4,2,23,3,2,1,,6,0,0,0,0,0,0,3,11,0,2067,1175
63841,0,1,64,635,15,100,20,7,131,1,9,3,,6,0,0,0,0,0,0,3,11,0,1847,1176
46891,0,1,91,43,12,23,29,15,61,1,2,1,,4,0,0,0,0,0,0,3,11,0,510,1177
70091,1,0,11,964,34,137,15,0,11,2,5,2,,8,0,1,0,0,0,0,3,11,0,1315,1178
78075,0,0,72,572,8,259,34,35,80,1,3,5,,1,0,0,0,0,0,0,3,11,0,1433,1179
59184,0,1,6,341,142,113,259,151,66,3,6,6,,5,0,0,0,0,0,0,3,11,0,777,1180
54809,1,1,0,63,6,57,13,13,22,4,2,1,,4,0,0,0,0,0,0,3,11,0,1243,1181
58113,0,1,66,221,104,169,102,78,84,3,9,2,,7,0,0,0,0,0,1,3,11,0,2140,1182
51412,0,1,42,140,3,29,4,5,14,2,3,2,,4,0,0,0,0,0,0,3,11,0,1324,1183
15287,1,0,60,1,2,8,4,3,13,2,1,1,,7,1,0,0,0,0,0,3,11,1,640,1184
66636,0,0,64,291,10,689,84,10,0,1,3,4,,1,0,0,0,0,0,0,3,11,0,1183,1185
50965,0,1,87,544,13,85,8,6,29,3,10,4,,8,1,0,0,0,0,0,3,11,0,1070,1186
84618,0,0,96,684,100,801,21,66,0,1,6,9,,2,0,0,1,0,0,0,3,11,0,608,1187
18351,0,0,1,1,12,9,0,14,7,1,2,0,,7,0,0,0,0,0,0,3,11,0,1194,1188
40451,0,2,54,35,0,4,0,0,10,1,1,1,,5,1,0,0,0,0,0,3,11,0,297,1189
36317,0,1,53,87,3,25,3,2,13,2,3,0,,7,0,0,0,0,0,0,3,11,0,910,1190
42213,0,1,96,309,3,24,4,3,20,2,5,1,,7,0,1,0,0,0,0,3,11,0,264,1191
65748,0,1,58,172,73,93,95,78,34,2,2,4,,1,0,0,0,0,0,1,3,11,0,1015,1192
77044,0,1,12,625,38,242,50,34,76,2,7,11,,4,1,0,0,0,0,0,3,11,0,560,1193
74918,0,0,78,972,59,913,25,19,59,1,5,9,,3,0,0,1,0,0,0,3,11,0,1986,1194
56721,1,1,64,157,6,39,6,13,75,5,4,1,,6,0,0,0,0,0,0,3,11,0,441,1195
42160,1,1,26,48,9,45,3,15,20,4,2,1,,6,0,0,0,0,0,0,3,11,1,1327,1196
61559,0,1,8,279,83,88,32,14,34,1,4,2,,3,0,0,0,0,0,0,3,11,0,293,1197
33629,1,1,49,132,0,16,0,0,4,5,3,1,,9,0,0,0,0,0,0,3,11,0,1160,1198
68682,0,0,56,919,0,505,99,30,45,1,4,9,,2,0,0,0,0,0,0,3,11,0,1519,1199
34377,0,1,55,62,0,22,3,1,26,2,2,2,,7,0,0,0,0,0,0,3,11,0,1543,1200
8940,1,0,25,1,45,3,4,6,42,3,3,1,,8,0,0,0,0,0,0,3,11,0,773,1201
26228,1,0,50,2,6,4,3,1,9,1,1,0,,8,0,0,0,0,0,0,3,11,0,1231,1202
77297,0,0,84,408,61,109,48,122,41,1,5,7,,4,0,0,0,1,0,0,3,11,0,449,1203
40211,1,1,30,51,1,7,2,1,25,2,2,1,,8,1,0,0,0,0,0,3,11,0,81,1204
33438,1,1,81,62,1,16,3,2,6,4,2,1,,5,0,0,0,0,0,0,3,11,0,1989,1205
75032,0,1,74,952,12,180,47,12,12,2,5,4,,3,0,0,0,0,0,0,3,11,0,209,1206
61284,0,0,76,618,15,106,20,7,45,1,11,2,,6,0,1,0,0,0,0,3,11,0,625,1207
22518,1,0,36,11,7,12,2,2,27,2,2,1,,5,1,0,0,0,0,0,3,11,1,1153,1208
54730,0,1,64,318,3,17,4,7,56,5,4,1,,4,0,0,0,0,0,0,3,11,0,1830,1209
38452,1,1,62,56,0,14,0,0,2,3,3,0,,7,0,0,0,0,0,0,3,11,0,1451,1210
44421,1,1,53,110,5,59,7,1,7,5,5,0,,8,0,0,0,0,0,0,3,11,0,1758,1211
38197,1,0,86,23,0,11,2,1,3,1,1,0,,5,0,0,0,0,0,0,3,11,0,1541,1212
41986,0,1,15,27,5,8,8,3,12,3,3,0,,4,0,0,0,0,0,0,3,11,0,304,1213
28427,1,0,67,18,3,19,3,3,6,2,2,0,,8,0,0,0,0,0,0,3,11,0,963,1214
37395,1,0,47,18,0,9,0,1,11,1,1,0,,6,0,0,0,0,0,0,3,11,0,2155,1215
64722,1,0,47,303,0,280,60,147,15,4,8,2,,6,0,0,0,0,0,0,3,11,0,1496,1216
55249,0,1,81,97,1,19,2,0,11,1,2,1,,3,0,0,0,0,0,0,3,11,0,770,1217
84906,0,0,98,997,15,414,99,30,76,1,5,6,,2,0,1,1,0,1,0,3,11,0,1719,1218
28691,1,0,56,5,4,13,8,0,4,1,1,0,,8,0,0,0,0,0,0,3,11,0,547,1219
44213,1,1,48,95,11,35,0,4,7,4,2,1,,6,0,0,0,0,0,0,3,11,0,182,1220
25707,1,0,18,1,6,2,3,6,3,1,1,0,,7,0,0,0,0,0,0,3,11,0,896,1221
59062,2,1,74,46,1,12,3,0,9,2,2,0,,4,0,0,0,0,0,0,3,11,0,80,1222
76624,0,1,68,411,106,147,54,115,66,1,5,10,,1,1,0,0,0,0,0,3,11,0,483,1223
66000,0,0,36,244,51,270,101,0,45,1,1,3,,1,0,0,0,0,0,0,3,11,0,634,1224
27683,1,0,90,152,9,121,12,12,45,4,6,2,,8,0,0,0,0,0,0,3,11,0,1427,1225
1730,0,0,65,1,1,3,1,1,1,15,0,0,,20,0,0,0,0,0,0,3,11,0,1158,1226
7500,1,0,63,10,17,18,8,26,40,4,3,2,,9,0,0,0,0,0,0,3,11,0,1813,1227
40521,1,1,82,12,0,5,0,0,4,1,0,1,,5,0,0,0,0,0,0,3,11,0,1006,1228
20427,1,0,63,5,0,4,0,0,1,1,1,0,,8,0,0,0,0,0,0,3,11,0,1278,1229
65106,0,1,55,790,19,133,12,0,19,3,8,3,,6,0,1,0,0,0,0,3,11,0,325,1230
69969,0,0,64,882,29,514,38,29,44,1,4,2,,3,0,0,1,1,0,0,3,11,1,1185,1231
67433,0,2,51,615,28,259,12,48,30,4,6,5,,4,0,1,0,0,0,0,3,11,0,1666,1232
77766,0,1,97,1004,59,265,115,59,27,2,11,10,,6,1,0,0,0,0,0,3,11,1,309,1233
74716,0,1,92,133,27,421,13,195,71,2,7,3,,4,0,0,0,0,0,0,3,11,0,1152,1234
68118,0,1,51,595,23,123,10,23,154,2,8,9,,6,0,0,0,0,0,0,3,11,0,322,1235
55158,1,1,72,293,0,87,4,11,23,4,7,2,,7,0,0,0,0,0,0,3,11,1,404,1236
62972,0,1,39,313,15,47,20,0,192,2,7,4,,6,0,0,0,0,0,0,3,11,1,1890,1237
74190,0,1,49,151,81,86,168,91,64,2,4,2,,2,0,0,0,0,0,0,3,11,0,1073,1238
39356,1,1,21,15,0,2,0,0,6,1,1,0,,6,1,0,0,0,0,0,3,11,0,1546,1239
76653,0,0,91,736,63,946,219,189,126,1,4,7,,2,0,0,1,1,0,0,3,11,0,841,1240
35860,1,1,37,15,0,8,4,2,20,2,1,1,,5,1,0,0,0,0,0,3,11,0,2064,1241
90687,0,0,98,982,17,672,23,34,51,1,6,2,,2,0,0,1,0,0,0,3,11,1,1126,1242
73450,0,0,85,1142,51,415,90,69,37,1,7,8,11,,1,0,0,1,0,0,3,11,0,1946,1243
31454,1,1,40,28,0,11,0,0,9,3,2,0,3,,0,0,0,0,0,0,3,11,0,1925,1244
47139,1,1,2,46,0,12,0,2,23,2,2,1,2,,0,0,0,0,0,0,3,11,1,648,1245
83829,0,0,78,897,161,430,186,161,27,0,4,7,6,,1,0,1,1,0,0,3,11,1,830,1246
53378,1,1,41,489,6,152,8,6,132,10,9,4,6,,0,0,0,0,0,0,3,11,1,1072,1247
19656,1,0,94,25,4,9,6,8,32,3,2,1,3,,0,0,0,0,0,0,3,11,0,2117,1248
45579,0,1,10,145,1,33,2,1,1,1,4,1,4,,0,0,0,0,0,0,3,11,0,425,1249
85485,0,0,73,630,26,611,44,18,54,1,6,6,6,,0,0,0,0,0,0,3,11,0,2170,1250
55956,0,0,22,760,38,104,50,9,38,2,7,3,4,,0,1,0,0,0,0,3,11,0,1007,1251
64191,0,1,30,420,15,186,151,38,15,3,5,3,13,,0,0,0,0,0,0,3,11,0,1354,1252
38808,1,0,21,125,17,52,3,19,30,4,5,1,4,,1,0,0,0,0,0,3,11,1,1050,1253
57183,1,1,51,464,5,64,7,0,70,8,9,1,7,,0,0,0,0,0,0,3,11,0,868,1254
23748,1,0,97,6,6,29,12,15,8,3,2,1,3,,0,0,0,0,0,0,3,11,0,456,1255
66303,0,1,56,1090,12,96,16,12,60,4,3,4,11,,0,1,0,0,0,0,3,11,0,1351,1256
37368,1,0,4,3,2,11,2,2,10,1,1,0,2,,1,0,0,0,0,0,3,11,0,1050,1257
40800,1,2,77,24,0,27,8,30,10,2,3,0,3,,0,0,0,0,0,1,3,11,0,720,1258
71847,0,0,95,737,21,106,55,63,210,0,6,7,9,,0,0,0,1,0,0,3,11,0,1163,1259
46149,0,1,36,254,6,71,4,0,27,5,5,1,7,,0,0,0,0,0,0,3,11,0,1483,1260
78687,0,0,13,817,185,687,145,55,241,1,4,6,8,,0,0,1,0,0,0,3,11,1,1898,1261
49118,0,0,90,620,54,239,99,98,119,2,9,7,10,,0,1,0,0,1,0,3,11,1,973,1262
37633,1,1,49,13,4,20,0,0,1,2,1,0,3,,0,0,0,0,0,0,3,11,0,1481,1263
39767,0,0,18,113,61,204,34,26,47,2,7,1,7,,0,0,0,0,0,0,3,11,0,1970,1264
26997,0,0,89,7,23,78,133,49,144,2,4,2,5,,0,0,0,0,0,0,3,11,0,296,1265
33986,1,0,43,16,2,18,2,1,5,1,1,0,3,,0,0,0,0,0,0,3,11,0,545,1266
57091,0,1,82,462,0,24,6,0,4,2,9,2,5,,0,1,0,0,0,0,3,11,1,181,1267
46831,1,1,84,22,2,10,6,4,34,2,1,2,2,,0,0,0,0,0,0,3,11,0,855,1268
83151,0,0,80,968,147,842,137,42,210,1,5,7,10,,1,0,1,1,0,0,3,11,1,777,1269
52531,0,0,68,283,112,151,51,72,125,2,7,2,10,,0,0,0,0,0,0,3,11,0,1483,1270
15759,0,0,12,1,2,5,6,0,3,1,1,0,2,,0,0,0,0,0,0,3,11,0,885,1271
22804,1,0,75,14,1,7,2,1,1,1,2,0,2,,0,0,0,0,0,0,3,11,0,1541,1272
43050,1,0,10,30,5,24,6,3,8,2,2,0,4,,0,0,0,0,0,0,3,11,0,720,1273
42997,1,1,91,4,0,5,0,1,5,1,1,0,2,,0,0,0,0,0,0,3,11,0,327,1274
48918,1,1,21,52,0,9,0,0,1,2,1,0,4,,0,0,0,0,0,0,3,11,0,649,1275
60033,0,1,28,62,1,57,19,11,48,2,2,1,5,,0,0,0,0,0,0,3,11,0,1644,1276
34043,1,0,97,20,2,14,3,0,10,1,2,0,2,,0,0,0,0,0,0,3,11,0,1404,1277
57811,0,1,49,545,7,114,37,21,78,5,7,2,11,,0,1,0,0,0,0,3,11,0,2073,1278
78569,0,0,14,558,79,622,207,175,95,1,4,6,4,,0,0,1,0,0,0,3,11,1,664,1279
7500,1,1,5,6,5,4,13,4,25,4,2,1,3,,0,0,0,0,0,0,3,11,0,1978,1280
94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,,0,1,1,1,0,0,3,11,1,946,1281
23148,0,0,83,4,6,8,6,3,10,1,2,0,3,,0,0,0,0,0,0,3,11,0,1969,1282
44267,1,1,48,183,5,65,3,5,49,5,5,2,4,,0,0,0,0,0,0,3,11,0,36,1283
71626,0,0,94,546,72,376,94,145,72,1,5,5,8,,0,1,0,0,0,0,3,11,0,487,1284
60894,0,1,61,606,7,155,10,0,54,5,10,3,8,,0,0,0,0,0,0,3,11,0,1883,1285
50200,1,1,70,266,6,51,8,6,64,6,7,1,5,,0,0,0,0,0,0,3,11,0,2151,1286
81051,0,0,43,1142,29,249,38,29,14,1,5,5,12,,0,1,1,0,0,0,3,11,0,1427,1287
65169,0,0,23,1074,0,69,0,0,46,1,10,4,13,,1,0,1,1,1,0,3,11,1,1860,1288
59868,0,1,37,771,51,154,54,10,154,7,11,2,12,,0,0,0,0,0,0,3,11,0,1076,1289
65695,0,1,50,371,32,189,0,58,6,2,5,4,10,,0,0,0,0,0,0,3,11,0,1502,1290
64857,0,0,78,556,14,717,210,0,43,1,7,5,10,,0,0,0,0,0,0,3,11,0,1446,1291
45143,0,1,74,202,5,74,11,5,14,3,6,1,5,,0,0,0,0,0,0,3,11,0,523,1292
74805,0,1,14,209,162,209,41,162,37,5,4,7,10,,0,0,0,0,0,0,3,11,0,1692,1293
59060,1,0,77,35,40,111,36,40,12,3,3,1,7,,0,0,0,0,0,0,3,11,0,754,1294
27238,1,1,39,37,0,17,0,0,3,3,3,0,3,,0,0,0,0,0,0,3,11,0,503,1295
47009,0,1,89,171,45,73,59,10,90,4,3,2,8,,0,0,0,0,0,0,3,11,0,2069,1296
46094,1,1,62,12,2,20,3,2,5,1,1,0,3,,0,0,0,0,0,0,3,11,0,1291,1297
40321,1,1,59,44,4,21,6,0,27,2,3,0,3,,0,0,0,0,0,0,3,11,0,2160,1298
37235,1,0,68,20,2,9,4,6,20,1,1,1,2,,0,0,0,0,0,0,3,11,0,472,1299
81843,0,0,13,779,86,537,34,69,138,1,5,9,12,,0,0,0,0,0,0,3,11,0,2117,1300
46692,0,1,37,170,6,97,24,12,88,3,6,1,5,,0,0,0,0,0,0,3,11,0,241,1301
77382,0,1,36,491,48,231,112,105,134,2,5,7,12,,0,0,1,0,0,0,3,11,0,318,1302
37774,2,0,28,173,8,107,7,2,176,4,7,2,3,,1,0,0,0,0,1,3,11,1,1537,1303
18393,1,0,2,7,10,13,16,0,4,2,3,0,3,,0,0,0,0,0,0,3,11,0,1141,1304
72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,,0,0,0,0,0,0,3,11,0,264,1305
24711,0,0,86,10,7,25,6,3,7,1,3,0,3,,0,0,0,0,0,0,3,11,0,1474,1306
45503,1,0,54,97,4,44,6,1,18,1,3,1,4,,0,0,0,0,0,0,3,11,0,284,1307
6560,0,0,2,67,11,26,4,3,262,0,1,0,1,,0,0,0,0,0,0,3,11,0,624,1308
71604,0,0,3,345,53,528,98,75,97,1,8,3,5,,1,0,0,0,0,0,3,11,1,1919,1309
27244,1,0,84,6,5,17,3,24,46,2,2,2,2,,0,0,0,0,0,0,3,11,0,1733,1310
48752,1,1,8,73,57,100,71,15,0,5,6,1,5,,0,0,0,0,0,0,3,11,1,958,1311
